Date,Adj Close
1980-12-12,0.10075075179338455
1980-12-15,0.09549456089735031
1980-12-16,0.0884854719042778
1980-12-17,0.09067555516958237
1980-12-18,0.09330443292856216
1980-12-19,0.09899868816137314
1980-12-22,0.1038169264793396
1980-12-23,0.10819793492555618
1980-12-24,0.11389215290546417
1980-12-26,0.1244053915143013
1980-12-29,0.12615752220153809
1980-12-30,0.12309137731790543
1980-12-31,0.1195872500538826
1981-01-02,0.12090126425027847
1981-01-05,0.11827311664819717
1981-01-06,0.11301606893539429
1981-01-07,0.10819793492555618
1981-01-08,0.10600778460502625
1981-01-09,0.11170205473899841
1981-01-12,0.11082609742879868
1981-01-13,0.10688384622335434
1981-01-14,0.10732188820838928
1981-01-15,0.10951194167137146
1981-01-16,0.10863588005304337
1981-01-19,0.11520621180534363
1981-01-20,0.11170205473899841
1981-01-21,0.11389215290546417
1981-01-22,0.11520621180534363
1981-01-23,0.11476822942495346
1981-01-26,0.11301606893539429
1981-01-27,0.11214005947113037
1981-01-28,0.10863588005304337
1981-01-29,0.10469374060630798
1981-01-30,0.09899868816137314
1981-02-02,0.09330443292856216
1981-02-03,0.09680861979722977
1981-02-04,0.10031280666589737
1981-02-05,0.10031280666589737
1981-02-06,0.10075075179338455
1981-02-09,0.09549456089735031
1981-02-10,0.09549456089735031
1981-02-11,0.09242842346429825
1981-02-12,0.09155160933732986
1981-02-13,0.08936150372028351
1981-02-17,0.09155160933732986
1981-02-18,0.09549456089735031
1981-02-19,0.08979953080415726
1981-02-20,0.0849812924861908
1981-02-23,0.08629535883665085
1981-02-24,0.08322922885417938
1981-02-25,0.0884854719042778
1981-02-26,0.08979953080415726
1981-02-27,0.09286642074584961
1981-03-02,0.09330443292856216
1981-03-03,0.0919903963804245
1981-03-04,0.09111358970403671
1981-03-05,0.09067555516958237
1981-03-06,0.08979953080415726
1981-03-09,0.08279121667146683
1981-03-10,0.07884825021028519
1981-03-11,0.07578208297491074
1981-03-12,0.07884825021028519
1981-03-13,0.07797221094369888
1981-03-16,0.08103913068771362
1981-03-17,0.0849812924861908
1981-03-18,0.090237557888031
1981-03-19,0.08936150372028351
1981-03-20,0.090237557888031
1981-03-23,0.0937424972653389
1981-03-24,0.09330443292856216
1981-03-25,0.09155160933732986
1981-03-26,0.08979953080415726
1981-03-27,0.0867333710193634
1981-03-30,0.0867333710193634
1981-03-31,0.08585735410451889
1981-04-01,0.0849812924861908
1981-04-02,0.09242842346429825
1981-04-03,0.09286642074584961
1981-04-06,0.09111358970403671
1981-04-07,0.090237557888031
1981-04-08,0.09461848437786102
1981-04-09,0.09637059271335602
1981-04-10,0.09768463671207428
1981-04-13,0.09768463671207428
1981-04-14,0.09768463671207428
1981-04-15,0.09286642074584961
1981-04-16,0.08760938793420792
1981-04-20,0.090237557888031
1981-04-21,0.09637059271335602
1981-04-22,0.09987472742795944
1981-04-23,0.10250288993120193
1981-04-24,0.10162682831287384
1981-04-27,0.10075075179338455
1981-04-28,0.09899868816137314
1981-04-29,0.09768463671207428
1981-04-30,0.09943672269582748
1981-05-01,0.09943672269582748
1981-05-04,0.09899868816137314
1981-05-05,0.09856068342924118
1981-05-06,0.09593261033296585
1981-05-07,0.09724663197994232
1981-05-08,0.09812267869710922
1981-05-11,0.09593261033296585
1981-05-12,0.09593261033296585
1981-05-13,0.09549456089735031
1981-05-14,0.09418052434921265
1981-05-15,0.09637059271335602
1981-05-18,0.09812267869710922
1981-05-19,0.09637059271335602
1981-05-20,0.09943672269582748
1981-05-21,0.10513178259134293
1981-05-22,0.1099499762058258
1981-05-26,0.10951194167137146
1981-05-27,0.11564423888921738
1981-05-28,0.11564423888921738
1981-05-29,0.11608225852251053
1981-06-01,0.11608225852251053
1981-06-02,0.11038798093795776
1981-06-03,0.11038798093795776
1981-06-04,0.11257807910442352
1981-06-05,0.11082609742879868
1981-06-08,0.10688384622335434
1981-06-09,0.1090739369392395
1981-06-10,0.11038798093795776
1981-06-11,0.11520621180534363
1981-06-12,0.11389215290546417
1981-06-15,0.11345414817333221
1981-06-16,0.11126404255628586
1981-06-17,0.10951194167137146
1981-06-18,0.1090739369392395
1981-06-19,0.10600778460502625
1981-06-22,0.10206485539674759
1981-06-23,0.1038169264793396
1981-06-24,0.10118883103132248
1981-06-25,0.10337892174720764
1981-06-26,0.10206485539674759
1981-06-29,0.09856068342924118
1981-06-30,0.09111358970403671
1981-07-01,0.090237557888031
1981-07-02,0.090237557888031
1981-07-06,0.08717139810323715
1981-07-07,0.08804742246866226
1981-07-08,0.09155160933732986
1981-07-09,0.08454328030347824
1981-07-10,0.07797221094369888
1981-07-13,0.07972506433725357
1981-07-14,0.08322922885417938
1981-07-15,0.08541933447122574
1981-07-16,0.08760938793420792
1981-07-17,0.09067555516958237
1981-07-20,0.08454328030347824
1981-07-21,0.08410525321960449
1981-07-22,0.07928626239299774
1981-07-23,0.08147712796926498
1981-07-24,0.08410525321960449
1981-07-27,0.08760938793420792
1981-07-28,0.08454328030347824
1981-07-29,0.08322922885417938
1981-07-30,0.08629535883665085
1981-07-31,0.08760938793420792
1981-08-03,0.0867333710193634
1981-08-04,0.08804742246866226
1981-08-05,0.09067555516958237
1981-08-06,0.0884854719042778
1981-08-07,0.0884854719042778
1981-08-10,0.0884854719042778
1981-08-11,0.08585735410451889
1981-08-12,0.08410525321960449
1981-08-13,0.08147712796926498
1981-08-14,0.08016307651996613
1981-08-17,0.07753416150808334
1981-08-18,0.07578208297491074
1981-08-19,0.07490603625774384
1981-08-20,0.07578208297491074
1981-08-21,0.07052584737539291
1981-08-24,0.0661448985338211
1981-08-25,0.067897729575634
1981-08-26,0.06658291071653366
1981-08-27,0.06702091544866562
1981-08-28,0.07052584737539291
1981-08-31,0.07052584737539291
1981-09-01,0.07490603625774384
1981-09-02,0.07622011750936508
1981-09-03,0.07227795571088791
1981-09-04,0.0714019238948822
1981-09-08,0.06921181827783585
1981-09-09,0.06921181827783585
1981-09-10,0.069649837911129
1981-09-11,0.0687737911939621
1981-09-14,0.06658291071653366
1981-09-15,0.06483080238103867
1981-09-16,0.06351678818464279
1981-09-17,0.06176469475030899
1981-09-18,0.06220269575715065
1981-09-21,0.06264077126979828
1981-09-22,0.05913655832409859
1981-09-23,0.05782253295183182
1981-09-24,0.05738450586795807
1981-09-25,0.04993736371397972
1981-09-28,0.050375375896692276
1981-09-29,0.05300353467464447
1981-09-30,0.05344153195619583
1981-10-01,0.05344153195619583
1981-10-02,0.05782253295183182
1981-10-05,0.059574585407972336
1981-10-06,0.05913655832409859
1981-10-07,0.06264077126979828
1981-10-08,0.06483080238103867
1981-10-09,0.06526882201433182
1981-10-12,0.06745973974466324
1981-10-13,0.06745973974466324
1981-10-14,0.06351678818464279
1981-10-15,0.06483080238103867
1981-10-16,0.06395483762025833
1981-10-19,0.06526882201433182
1981-10-20,0.0687737911939621
1981-10-21,0.0687737911939621
1981-10-22,0.06833574920892715
1981-10-23,0.06658291071653366
1981-10-26,0.06658291071653366
1981-10-27,0.067897729575634
1981-10-28,0.07008785009384155
1981-10-29,0.06921181827783585
1981-10-30,0.07008785009384155
1981-11-02,0.07008785009384155
1981-11-03,0.06921181827783585
1981-11-04,0.06745973974466324
1981-11-05,0.06264077126979828
1981-11-06,0.06307876110076904
1981-11-09,0.06395483762025833
1981-11-10,0.0643928125500679
1981-11-11,0.0661448985338211
1981-11-12,0.06833574920892715
1981-11-13,0.06351678818464279
1981-11-16,0.06264077126979828
1981-11-17,0.06395483762025833
1981-11-18,0.0661448985338211
1981-11-19,0.0661448985338211
1981-11-20,0.06658291071653366
1981-11-23,0.06351678818464279
1981-11-24,0.06307876110076904
1981-11-25,0.0643928125500679
1981-11-27,0.0661448985338211
1981-11-30,0.06526882201433182
1981-12-01,0.06526882201433182
1981-12-02,0.06570689380168915
1981-12-03,0.06483080238103867
1981-12-04,0.06658291071653366
1981-12-07,0.06702091544866562
1981-12-08,0.06570689380168915
1981-12-09,0.0661448985338211
1981-12-10,0.0661448985338211
1981-12-11,0.06570689380168915
1981-12-14,0.06351678818464279
1981-12-15,0.06526882201433182
1981-12-16,0.06833574920892715
1981-12-17,0.07403001189231873
1981-12-18,0.08016307651996613
1981-12-21,0.07665815204381943
1981-12-22,0.07797221094369888
1981-12-23,0.07622011750936508
1981-12-24,0.07665815204381943
1981-12-28,0.07315399497747421
1981-12-29,0.07446803152561188
1981-12-30,0.07753416150808334
1981-12-31,0.07753416150808334
1982-01-04,0.07709614187479019
1982-01-05,0.07315399497747421
1982-01-06,0.07227795571088791
1982-01-07,0.06658291071653366
1982-01-08,0.069649837911129
1982-01-11,0.06526882201433182
1982-01-12,0.06307876110076904
1982-01-13,0.06264077126979828
1982-01-14,0.06570689380168915
1982-01-15,0.07008785009384155
1982-01-18,0.0714019238948822
1982-01-19,0.069649837911129
1982-01-20,0.07096387445926666
1982-01-21,0.07227795571088791
1982-01-22,0.07271595299243927
1982-01-25,0.07052584737539291
1982-01-26,0.067897729575634
1982-01-27,0.06833574920892715
1982-01-28,0.07052584737539291
1982-01-29,0.0714019238948822
1982-02-01,0.07052584737539291
1982-02-02,0.07096387445926666
1982-02-03,0.07096387445926666
1982-02-04,0.06921181827783585
1982-02-05,0.06921181827783585
1982-02-08,0.06483080238103867
1982-02-09,0.06483080238103867
1982-02-10,0.06570689380168915
1982-02-11,0.06483080238103867
1982-02-12,0.06570689380168915
1982-02-16,0.0643928125500679
1982-02-17,0.06526882201433182
1982-02-18,0.0661448985338211
1982-02-19,0.06570689380168915
1982-02-22,0.06483080238103867
1982-02-23,0.06395483762025833
1982-02-24,0.0643928125500679
1982-02-25,0.06395483762025833
1982-02-26,0.06395483762025833
1982-03-01,0.0643928125500679
1982-03-02,0.0643928125500679
1982-03-03,0.0643928125500679
1982-03-04,0.06307876110076904
1982-03-05,0.05826053395867348
1982-03-08,0.05738450586795807
1982-03-09,0.05782253295183182
1982-03-10,0.05694647505879402
1982-03-11,0.05694647505879402
1982-03-12,0.05344153195619583
1982-03-15,0.05300353467464447
1982-03-16,0.05212745442986488
1982-03-17,0.04949934408068657
1982-03-18,0.05344153195619583
1982-03-19,0.05826053395867348
1982-03-22,0.06264077126979828
1982-03-23,0.06176469475030899
1982-03-24,0.05826053395867348
1982-03-25,0.05782253295183182
1982-03-26,0.05694647505879402
1982-03-29,0.05826053395867348
1982-03-30,0.05913655832409859
1982-03-31,0.05913655832409859
1982-04-01,0.06220269575715065
1982-04-02,0.06220269575715065
1982-04-05,0.06220269575715065
1982-04-06,0.06176469475030899
1982-04-07,0.06088867411017418
1982-04-08,0.06132667884230614
1982-04-12,0.06088867411017418
1982-04-13,0.05607043206691742
1982-04-14,0.05650843307375908
1982-04-15,0.05738450586795807
1982-04-16,0.05913655832409859
1982-04-19,0.05782253295183182
1982-04-20,0.055194418877363205
1982-04-21,0.05475559085607529
1982-04-22,0.05387956276535988
1982-04-23,0.05387956276535988
1982-04-26,0.055194418877363205
1982-04-27,0.05344153195619583
1982-04-28,0.05125144496560097
1982-04-29,0.05125144496560097
1982-04-30,0.05168946087360382
1982-05-03,0.05344153195619583
1982-05-04,0.055194418877363205
1982-05-05,0.05431758612394333
1982-05-06,0.05607043206691742
1982-05-07,0.05694647505879402
1982-05-10,0.05607043206691742
1982-05-11,0.05431758612394333
1982-05-12,0.05300353467464447
1982-05-13,0.05344153195619583
1982-05-14,0.05125144496560097
1982-05-17,0.050375375896692276
1982-05-18,0.04949934408068657
1982-05-19,0.04906133934855461
1982-05-20,0.04949934408068657
1982-05-21,0.04993736371397972
1982-05-24,0.050375375896692276
1982-05-25,0.050375375896692276
1982-05-26,0.04993736371397972
1982-05-27,0.04906133934855461
1982-05-28,0.04906133934855461
1982-06-01,0.04818529635667801
1982-06-02,0.04906133934855461
1982-06-03,0.04730924218893051
1982-06-04,0.04599519819021225
1982-06-07,0.04599519819021225
1982-06-08,0.0455571785569191
1982-06-09,0.04468114674091339
1982-06-10,0.04511914774775505
1982-06-11,0.04687124863266945
1982-06-14,0.04687124863266945
1982-06-15,0.04687124863266945
1982-06-16,0.04687124863266945
1982-06-17,0.04599519819021225
1982-06-18,0.04511914774775505
1982-06-21,0.04511914774775505
1982-06-22,0.04687124863266945
1982-06-23,0.04818529635667801
1982-06-24,0.04818529635667801
1982-06-25,0.046433210372924805
1982-06-28,0.04599519819021225
1982-06-29,0.04468114674091339
1982-06-30,0.04468114674091339
1982-07-01,0.044243115931749344
1982-07-02,0.0420522503554821
1982-07-06,0.040300168097019196
1982-07-07,0.040300168097019196
1982-07-08,0.038548070937395096
1982-07-09,0.03986213728785515
1982-07-12,0.04073818400502205
1982-07-13,0.043367087841033936
1982-07-14,0.043805111199617386
1982-07-15,0.04468114674091339
1982-07-16,0.046433210372924805
1982-07-19,0.04687124863266945
1982-07-20,0.04993736371397972
1982-07-21,0.04993736371397972
1982-07-22,0.050375375896692276
1982-07-23,0.04949934408068657
1982-07-26,0.04730924218893051
1982-07-27,0.04730924218893051
1982-07-28,0.04511914774775505
1982-07-29,0.04687124863266945
1982-07-30,0.04730924218893051
1982-08-02,0.04862331598997116
1982-08-03,0.0455571785569191
1982-08-04,0.04511914774775505
1982-08-05,0.043367087841033936
