Date,Adj Close
2005-07-20,11.317577362060547
2005-07-21,11.268562316894531
2005-07-22,11.206180572509766
2005-07-25,11.317577362060547
2005-07-26,11.27302074432373
2005-07-27,11.166081428527832
2005-07-28,11.027956008911133
2005-07-29,11.299757957458496
2005-08-01,11.473526000976562
2005-08-02,11.589374542236328
2005-08-03,11.642680168151855
2005-08-04,11.544049263000488
2005-08-05,11.535086631774902
2005-08-08,11.63819694519043
2005-08-09,11.857868194580078
2005-08-10,12.113407135009766
2005-08-11,12.189624786376953
2005-08-12,12.140313148498535
2005-08-15,12.153754234313965
2005-08-16,12.014780044555664
2005-08-17,11.960984230041504
2005-08-18,11.754759788513184
2005-08-19,11.839936256408691
2005-08-22,11.82648754119873
2005-08-23,11.741307258605957
2005-08-24,11.642680168151855
2005-08-25,11.60232925415039
2005-08-26,11.60232925415039
2005-08-29,11.539567947387695
2005-08-30,11.651647567749023
2005-08-31,11.853385925292969
2005-09-01,11.992364883422852
2005-09-02,11.916152954101562
2005-09-05,11.956499099731445
2005-09-06,11.92512035369873
2005-09-07,11.772692680358887
2005-09-08,11.642680168151855
2005-09-09,11.700961112976074
2005-09-12,11.718891143798828
2005-09-13,11.629229545593262
2005-09-14,11.669583320617676
2005-09-15,11.89822006225586
2005-09-16,12.046162605285645
2005-09-19,12.247903823852539
2005-09-20,12.22100830078125
2005-09-21,12.198589324951172
2005-09-22,12.22996997833252
2005-09-23,12.10444164276123
2005-09-26,12.10444164276123
2005-09-27,12.117891311645508
2005-09-28,12.212034225463867
2005-09-29,12.274800300598145
2005-09-30,12.315147399902344
2005-10-03,12.400330543518066
2005-10-04,12.140313148498535
2005-10-05,11.952013969421387
2005-10-06,11.68303394317627
2005-10-07,11.656132698059082
2005-10-10,11.615782737731934
2005-10-11,11.63819694519043
2005-10-12,11.50819206237793
2005-10-13,11.396105766296387
2005-10-14,11.315412521362305
2005-10-17,11.364725112915039
2005-10-18,11.346794128417969
2005-10-19,11.073325157165527
2005-10-20,11.050909042358398
2005-10-21,10.902962684631348
2005-10-24,11.064356803894043
2005-10-25,11.041939735412598
2005-10-26,11.185404777526855
2005-10-27,11.23471450805664
2005-10-28,11.315412521362305
2005-10-31,11.535086631774902
2005-11-01,11.503700256347656
2005-11-02,11.524635314941406
2005-11-03,11.696038246154785
2005-11-04,11.750163078308105
2005-11-07,11.659952163696289
2005-11-08,11.705062866210938
2005-11-09,11.718591690063477
2005-11-10,11.605822563171387
2005-11-11,11.547186851501465
2005-11-14,11.62386703491211
2005-11-15,11.741141319274902
2005-11-16,11.696038246154785
2005-11-17,11.822328567504883
2005-11-18,11.953141212463379
2005-11-21,12.061397552490234
2005-11-22,12.160632133483887
2005-11-23,12.156119346618652
2005-11-24,12.097476959228516
2005-11-25,12.088460922241211
2005-11-28,11.894502639770508
2005-11-29,11.948629379272461
2005-11-30,11.78173828125
2005-12-01,11.966675758361816
2005-12-02,12.1065034866333
2005-12-05,12.147093772888184
2005-12-06,12.142585754394531
2005-12-07,12.034330368041992
2005-12-08,12.223776817321777
2005-12-09,12.097476959228516
2005-12-12,11.975695610046387
2005-12-13,12.06590747833252
2005-12-14,11.912545204162598
2005-12-15,11.786249160766602
2005-12-16,11.79978084564209
2005-12-19,11.650930404663086
2005-12-20,11.659952163696289
2005-12-21,11.768206596374512
2005-12-22,11.754677772521973
2005-12-23,11.727612495422363
2005-12-26,11.727612495422363
2005-12-27,11.664462089538574
2005-12-28,11.63288688659668
2005-12-29,11.646415710449219
2005-12-30,11.628382682800293
2006-01-02,11.70054817199707
2006-01-03,11.944122314453125
2006-01-04,12.03884220123291
2006-01-05,11.96216106414795
2006-01-06,12.120036125183105
2006-01-09,12.129055976867676
2006-01-10,12.1065034866333
2006-01-11,12.1065034866333
2006-01-12,12.21926498413086
2006-01-13,12.097476959228516
2006-01-16,12.192203521728516
2006-01-17,12.165141105651855
2006-01-18,12.13356876373291
2006-01-19,12.02079963684082
2006-01-20,12.083949089050293
2006-01-23,12.061397552490234
2006-01-24,12.007267951965332
2006-01-25,12.03884220123291
