Date,Adj Close
2001-07-09,230.64749145507812
2001-07-10,222.4100799560547
2001-07-11,225.4990997314453
2001-07-12,224.4694366455078
2001-07-16,218.29136657714844
2001-07-17,214.17266845703125
2001-07-18,218.29136657714844
2001-07-19,214.17266845703125
2001-07-20,209.0242919921875
2001-07-23,216.23202514648438
2001-07-24,221.38040161132812
2001-07-25,212.11331176757812
2001-07-26,214.17266845703125
2001-07-27,218.29136657714844
2001-07-30,216.23202514648438
2001-07-31,215.2023468017578
2001-08-01,207.99461364746094
2001-08-02,199.7572021484375
2001-08-03,189.46043395996094
2001-08-06,184.3120574951172
2001-08-07,185.34173583984375
2001-08-08,174.01528930664062
2001-08-09,168.86691284179688
2001-08-10,168.86691284179688
2001-08-13,168.86691284179688
2001-08-14,167.8372344970703
2001-08-15,170.92626953125
2001-08-16,171.9559326171875
2001-08-17,168.86691284179688
2001-08-20,170.92626953125
2001-08-22,169.89659118652344
2001-08-23,165.7778778076172
2001-08-24,170.92626953125
2001-08-27,167.8372344970703
2001-08-28,169.89659118652344
2001-08-29,168.86691284179688
2001-08-30,166.80755615234375
2001-08-31,166.80755615234375
2001-09-03,166.80755615234375
2001-09-04,164.74819946289062
2001-09-05,162.68885803222656
2001-09-06,160.62950134277344
2001-09-07,164.74819946289062
2001-09-10,156.51080322265625
2001-09-11,140.03598022460938
2001-09-12,127.67986297607422
2001-09-13,119.44245147705078
2001-09-14,115.32374572753906
2001-09-17,105.0269775390625
2001-09-18,105.0269775390625
2001-09-19,108.11601257324219
2001-09-20,113.26438903808594
2001-09-21,114.2940673828125
2001-09-24,118.41277313232422
2001-09-25,118.41277313232422
2001-09-26,116.3534164428711
2001-09-27,115.32374572753906
2001-10-01,115.32374572753906
2001-10-02,113.26438903808594
2001-10-03,115.32374572753906
2001-10-04,113.26438903808594
2001-10-05,111.20503997802734
2001-10-08,109.14568328857422
2001-10-09,109.14568328857422
2001-10-10,115.32374572753906
2001-10-11,116.3534164428711
2001-10-12,117.38309478759766
2001-10-15,117.38309478759766
2001-10-17,119.44245147705078
2001-10-18,121.50180053710938
2001-10-19,123.5611572265625
2001-10-22,127.67986297607422
2001-10-23,137.97662353515625
2001-10-24,140.03598022460938
2001-10-25,140.03598022460938
2001-10-29,136.9469451904297
2001-10-30,139.0063018798828
2001-10-31,132.8282470703125
2001-11-01,131.79856872558594
2001-11-02,127.67986297607422
2001-11-05,128.70953369140625
2001-11-06,124.59082794189453
2001-11-07,123.5611572265625
2001-11-08,124.59082794189453
2001-11-09,127.67986297607422
2001-11-12,120.47212219238281
2001-11-13,123.5611572265625
2001-11-14,123.5611572265625
2001-11-15,127.67986297607422
2001-11-16,139.0063018798828
2001-11-19,148.2733917236328
2001-11-20,148.2733917236328
2001-11-21,145.18435668945312
2001-11-22,144.15467834472656
2001-11-23,145.18435668945312
2001-11-26,144.15467834472656
2001-11-27,146.2140350341797
2001-11-28,149.3030548095703
2001-11-29,158.5701446533203
2001-11-30,157.54046630859375
2001-12-03,149.3030548095703
2001-12-04,155.4811248779297
2001-12-05,151.36241149902344
2001-12-06,148.2733917236328
2001-12-07,148.2733917236328
2001-12-10,139.0063018798828
2001-12-11,137.97662353515625
2001-12-12,140.03598022460938
2001-12-13,139.0063018798828
2001-12-14,143.125
2001-12-17,145.18435668945312
2001-12-18,140.03598022460938
2001-12-19,137.97662353515625
2001-12-20,133.85791015625
2001-12-21,136.9469451904297
2001-12-27,135.91726684570312
2001-12-28,140.03598022460938
2002-01-02,137.97662353515625
2002-01-03,144.15467834472656
2002-01-04,148.2733917236328
2002-01-07,154.45144653320312
2002-01-08,151.36241149902344
2002-01-09,153.42176818847656
2002-01-10,156.51080322265625
2002-01-11,160.62950134277344
2002-01-14,155.4811248779297
2002-01-15,156.51080322265625
2002-01-16,156.51080322265625
2002-01-17,160.62950134277344
2002-01-18,160.62950134277344
2002-01-21,157.54046630859375
2002-01-22,160.62950134277344
2002-01-23,164.74819946289062
2002-01-24,164.74819946289062
2002-01-25,166.80755615234375
2002-01-28,164.74819946289062
2002-01-29,162.68885803222656
2002-01-30,156.51080322265625
2002-01-31,162.68885803222656
2002-02-01,161.6591796875
2002-02-04,160.62950134277344
2002-02-05,158.5701446533203
2002-02-06,161.6591796875
2002-02-07,160.62950134277344
2002-02-08,160.62950134277344
2002-02-11,162.68885803222656
2002-02-12,159.59982299804688
2002-02-13,156.51080322265625
2002-02-14,154.45144653320312
2002-02-15,150.33273315429688
2002-04-02,161.6591796875
2002-04-03,163.71853637695312
2002-04-04,163.71853637695312
2002-04-05,160.62950134277344
2002-04-08,154.45144653320312
2002-04-09,162.68885803222656
2002-04-10,158.5701446533203
2002-04-11,156.51080322265625
2002-04-12,157.54046630859375
2002-04-15,154.45144653320312
2002-04-16,151.36241149902344
2002-04-17,152.39208984375
2002-04-18,151.36241149902344
2002-04-19,149.3030548095703
2002-04-22,148.2733917236328
2002-04-23,146.2140350341797
2002-04-24,148.2733917236328
2002-04-25,148.2733917236328
2002-04-26,154.45144653320312
2002-04-29,149.3030548095703
2002-04-30,148.2733917236328
2002-05-02,144.15467834472656
2002-05-03,144.15467834472656
2002-05-06,144.15467834472656
2002-05-07,142.09532165527344
2002-05-08,144.15467834472656
2002-05-10,148.2733917236328
2002-05-13,148.2733917236328
2002-05-14,141.06565856933594
2002-05-15,144.15467834472656
2002-05-16,146.2140350341797
2002-05-17,145.18435668945312
2002-05-21,148.2733917236328
2002-05-22,140.03598022460938
2002-05-23,142.09532165527344
2002-05-24,143.125
2002-05-27,143.125
2002-05-28,142.09532165527344
2002-05-29,139.0063018798828
2002-05-30,139.0063018798828
2002-05-31,141.06565856933594
2002-06-03,141.06565856933594
2002-06-04,131.79856872558594
2002-06-05,134.88758850097656
2002-06-06,131.79856872558594
2002-06-07,131.79856872558594
2002-06-10,131.79856872558594
2002-06-11,128.70953369140625
2002-06-12,128.70953369140625
2002-06-13,133.85791015625
2002-06-14,123.5611572265625
2002-06-17,126.65018463134766
2002-06-18,126.65018463134766
2002-06-19,133.85791015625
2002-06-20,121.50180053710938
2002-06-25,116.3534164428711
2002-06-26,116.3534164428711
2002-06-27,121.50180053710938
2002-06-28,130.76889038085938
2002-07-01,124.59082794189453
2002-07-02,124.59082794189453
2002-07-03,119.44245147705078
2002-07-04,120.47212219238281
2002-07-05,131.79856872558594
2002-07-08,127.67986297607422
2002-07-09,128.70953369140625
2002-07-10,130.76889038085938
2002-07-11,127.67986297607422
2002-07-12,130.76889038085938
2002-07-15,130.76889038085938
2002-07-16,131.79856872558594
2002-07-17,137.97662353515625
2002-07-18,133.85791015625
2002-07-19,133.85791015625
2002-07-22,131.79856872558594
2002-07-23,128.70953369140625
2002-07-24,116.3534164428711
2002-07-25,113.26438903808594
2002-07-26,113.26438903808594
2002-07-29,126.65018463134766
2002-07-30,127.67986297607422
2002-07-31,121.50180053710938
2002-08-01,125.6205062866211
2002-08-02,125.6205062866211
2002-08-05,128.70953369140625
2002-08-06,127.67986297607422
2002-08-07,142.09532165527344
2002-08-08,145.18435668945312
2002-08-09,144.15467834472656
2002-08-12,144.15467834472656
2002-08-13,144.15467834472656
2002-08-14,148.2733917236328
2002-08-15,148.2733917236328
2002-08-16,146.2140350341797
2002-08-19,145.18435668945312
2002-08-20,147.24371337890625
2002-08-21,150.33273315429688
2002-08-22,154.45144653320312
2002-08-23,148.2733917236328
2002-08-26,142.09532165527344
2002-08-27,148.2733917236328
2002-08-28,144.15467834472656
2002-08-29,146.2140350341797
2002-08-30,145.18435668945312
2002-09-02,148.2733917236328
2002-09-03,144.15467834472656
2002-09-04,141.06565856933594
2002-09-05,131.79856872558594
2002-09-06,133.85791015625
2002-09-09,126.65018463134766
2002-09-10,128.70953369140625
2002-09-11,135.91726684570312
2002-09-12,133.85791015625
2002-09-13,125.6205062866211
2002-09-16,123.5611572265625
2002-09-17,127.67986297607422
2002-09-18,115.32374572753906
2002-09-19,109.14568328857422
2002-09-20,109.14568328857422
2002-09-23,103.99730682373047
2002-09-24,105.0269775390625
2002-09-25,101.73201751708984
2002-09-26,106.05665588378906
2002-09-27,106.05665588378906
2002-09-30,108.11601257324219
2002-10-01,108.11601257324219
2002-10-02,100.90827941894531
2002-10-03,101.93795013427734
2002-10-04,105.0269775390625
2002-10-07,96.7895736694336
2002-10-08,96.7895736694336
2002-10-09,93.7005386352539
2002-10-10,96.9955062866211
2002-10-11,106.05665588378906
2002-10-14,107.08633422851562
2002-10-15,115.32374572753906
2002-10-16,120.47212219238281
2002-10-17,118.41277313232422
2002-10-18,120.47212219238281
2002-10-21,119.44245147705078
2002-10-22,123.5611572265625
2002-10-23,124.59082794189453
2002-10-24,125.6205062866211
2002-10-25,122.53147888183594
2002-10-28,115.32374572753906
2002-10-29,109.14568328857422
2002-10-30,112.2347183227539
2002-10-31,111.20503997802734
2002-11-01,107.08633422851562
2002-11-04,121.50180053710938
2002-11-05,128.70953369140625
2002-11-06,126.65018463134766
2002-11-07,127.67986297607422
2002-11-08,124.59082794189453
2002-11-11,122.53147888183594
2002-11-12,115.32374572753906
2002-11-13,110.17536163330078
2002-11-14,109.14568328857422
2002-11-15,113.26438903808594
2002-11-18,111.20503997802734
2002-11-19,114.2940673828125
2002-11-20,115.32374572753906
2002-11-21,120.47212219238281
2002-11-22,121.50180053710938
2002-11-25,120.47212219238281
2002-11-26,120.47212219238281
2002-11-27,117.38309478759766
2002-11-28,119.44245147705078
2002-11-29,121.50180053710938
2002-12-02,111.20503997802734
2002-12-03,111.20503997802734
2002-12-04,111.20503997802734
2002-12-05,114.2940673828125
2002-12-06,115.32374572753906
2002-12-09,117.38309478759766
2002-12-10,114.2940673828125
2002-12-11,113.26438903808594
2002-12-12,115.32374572753906
2002-12-13,113.26438903808594
2002-12-16,113.26438903808594
2002-12-17,109.14568328857422
2002-12-18,103.99730682373047
2002-12-19,103.99730682373047
2002-12-20,107.08633422851562
2002-12-23,113.26438903808594
2002-12-27,101.93795013427734
2002-12-30,101.73201751708984
2003-01-02,103.99730682373047
2003-01-03,108.11601257324219
2003-01-07,113.26438903808594
2003-01-08,110.17536163330078
2003-01-09,109.14568328857422
2003-01-10,110.17536163330078
2003-01-13,106.05665588378906
2003-01-14,107.08633422851562
2003-01-15,111.20503997802734
2003-01-16,112.2347183227539
2003-01-17,109.14568328857422
2003-01-20,106.05665588378906
2003-01-21,106.05665588378906
2003-01-22,105.0269775390625
2003-01-23,103.99730682373047
2003-01-24,101.93795013427734
2003-01-28,95.75989532470703
2003-01-29,92.87680053710938
2003-01-30,92.67086791992188
2003-01-31,91.64118957519531
2003-02-03,93.4946060180664
2003-02-04,90.19964599609375
2003-02-05,88.14028930664062
2003-02-06,84.84532928466797
2003-02-07,82.37409973144531
2003-02-10,76.196044921875
2003-02-11,75.78417205810547
2003-02-12,74.13668823242188
2003-02-13,72.07733917236328
2003-02-14,73.31295013427734
2003-02-17,75.9901123046875
2003-02-18,76.196044921875
2003-02-19,74.5485610961914
2003-02-20,72.07733917236328
2003-02-21,72.69514465332031
2003-02-24,68.5764389038086
2003-02-25,66.10521697998047
2003-02-26,63.83993148803711
2003-02-27,64.45773315429688
2003-02-28,65.0755386352539
2003-03-03,66.928955078125
2003-03-04,68.98831176757812
2003-03-05,64.8696060180664
2003-03-06,66.31114959716797
2003-03-07,62.81025314331055
2003-03-10,59.515289306640625
2003-03-11,57.25
2003-03-12,56.42626190185547
2003-03-13,58.69154739379883
2003-03-14,57.66187286376953
2003-03-17,57.66187286376953
2003-03-18,60.54496383666992
2003-03-19,61.78057861328125
2003-03-20,63.83993148803711
2003-03-21,68.98831176757812
2003-03-24,68.98831176757812
2003-03-25,67.95863342285156
2003-03-26,67.95863342285156
2003-03-27,67.95863342285156
2003-03-28,66.10521697998047
2003-03-31,74.13668823242188
2003-04-01,67.54676055908203
2003-04-02,67.13489532470703
2003-04-03,69.40018463134766
2003-04-04,69.60611724853516
2003-04-07,73.10701751708984
2003-04-08,75.57823944091797
2003-04-09,72.07733917236328
2003-04-10,70.01799011230469
2003-04-11,72.07733917236328
2003-04-14,73.31295013427734
2003-04-15,75.78417205810547
2003-04-16,78.25540161132812
2003-04-17,76.81385040283203
2003-04-22,78.0494613647461
2003-04-23,78.25540161132812
